id_key,transmitter_no,vessel_name,latitude,longitude,reportdate,speed,heading,gross_tonnage,length,width,registered_gear_type,begin_date,end_date,registered_fishing_region,status,locale,vbd_id_key,vbd_dist,vbd_dtime,segment,velocity,heading_change,distance,time_elapsed,geom
VMS_74067_20140204230000_m6p056_99p806,74067,74067,-6.056,99.806,2014-02-04 23:00:00,0,197,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000DD24068195F35840D34D6210583918C0
VMS_74067_20140204230500_m6p056_99p806,74067,74067,-6.056,99.806,2014-02-04 23:05:00,0,189,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000DD24068195F35840D34D6210583918C0
VMS_74067_20140204231500_m6p057_99p806,74067,74067,-6.057,99.806,2014-02-04 23:15:00,0,181,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000DD24068195F35840EE7C3F355E3A18C0
VMS_74067_20140205000000_m6p061_99p807,74067,74067,-6.061,99.807,2014-02-05 00:00:01,0,220,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Non-Fishing,Null,,,,2014-02-05 GMT_b24_m3,0.65,27.0,0.49,0.75,0101000020E6100000CFF753E3A5F358405839B4C8763E18C0
VMS_74067_20140214080000_m6p051_99p808,74067,74067,-6.051,99.808,2014-02-14 08:00:00,0,231,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F358404E621058393418C0
VMS_74067_20140214084000_m6p052_99p807,74067,74067,-6.052,99.807,2014-02-14 08:40:00,0,55,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358406891ED7C3F3518C0
VMS_74067_20140214090000_m6p052_99p807,74067,74067,-6.052,99.807,2014-02-14 09:00:00,0,185,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358406891ED7C3F3518C0
VMS_74067_20140214100000_m6p053_99p807,74067,74067,-6.053,99.807,2014-02-14 10:00:00,0,235,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F3584083C0CAA1453618C0
VMS_74067_20140214101800_m6p053_99p807,74067,74067,-6.053,99.807,2014-02-14 10:18:00,0,175,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F3584083C0CAA1453618C0
VMS_74067_20140214110000_m6p054_99p807,74067,74067,-6.054,99.807,2014-02-14 11:00:00,0,217,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358409EEFA7C64B3718C0
VMS_74067_20140214110900_m6p054_99p807,74067,74067,-6.054,99.807,2014-02-14 11:09:00,0,3,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358409EEFA7C64B3718C0
VMS_74067_20140214120000_m6p054_99p807,74067,74067,-6.054,99.807,2014-02-14 12:00:00,0,205,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358409EEFA7C64B3718C0
VMS_74067_20140214120800_m6p054_99p807,74067,74067,-6.054,99.807,2014-02-14 12:08:00,0,158,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358409EEFA7C64B3718C0
VMS_74067_20140214130000_m6p054_99p807,74067,74067,-6.054,99.807,2014-02-14 13:00:00,0,82,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358409EEFA7C64B3718C0
VMS_74067_20140214135100_m6p054_99p807,74067,74067,-6.054,99.807,2014-02-14 13:51:00,0,183,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358409EEFA7C64B3718C0
VMS_74067_20140214140000_m6p054_99p807,74067,74067,-6.054,99.807,2014-02-14 14:00:00,0,207,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358409EEFA7C64B3718C0
VMS_74067_20140214143800_m6p055_99p806,74067,74067,-6.055,99.806,2014-02-14 14:38:00,0,26,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000DD24068195F35840B81E85EB513818C0
VMS_74067_20140214150000_m6p055_99p806,74067,74067,-6.055,99.806,2014-02-14 15:00:00,0,195,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000DD24068195F35840B81E85EB513818C0
VMS_74067_20140214153000_m6p055_99p806,74067,74067,-6.055,99.806,2014-02-14 15:30:00,0,41,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000DD24068195F35840B81E85EB513818C0
VMS_74067_20140214153700_m6p055_99p806,74067,74067,-6.055,99.806,2014-02-14 15:37:00,0,21,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000DD24068195F35840B81E85EB513818C0
VMS_74067_20140214160000_m6p055_99p806,74067,74067,-6.055,99.806,2014-02-14 16:00:00,0,189,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000DD24068195F35840B81E85EB513818C0
VMS_74067_20140214170000_m6p055_99p806,74067,74067,-6.055,99.806,2014-02-14 17:00:00,0,110,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000DD24068195F35840B81E85EB513818C0
VMS_74067_20140214180000_m6p054_99p807,74067,74067,-6.054,99.807,2014-02-14 18:00:00,0,197,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358409EEFA7C64B3718C0
VMS_74067_20140214180600_m6p054_99p807,74067,74067,-6.054,99.807,2014-02-14 18:06:00,0,197,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000CFF753E3A5F358409EEFA7C64B3718C0
PRD_74067_20140214185200_m6p054_99p80785,74067,74067,-6.054,99.80785,2014-02-14 18:52:00,0,90,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,Null,Null,Null,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B6847CD0B3F358409EEFA7C64B3718C0
VMS_74067_20140214190000_m6p054_99p808,74067,74067,-6.054,99.808,2014-02-14 19:00:00,0,330,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F358409EEFA7C64B3718C0
VMS_74067_20140214193900_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-14 19:39:00,0,19,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140214194600_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-14 19:46:00,0,72,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140214200000_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-14 20:00:00,0,232,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140214210000_m6p053_99p809,74067,74067,-6.053,99.809,2014-02-14 21:00:00,0,45,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B29DEFA7C6F3584083C0CAA1453618C0
VMS_74067_20140214212900_m6p053_99p809,74067,74067,-6.053,99.809,2014-02-14 21:29:00,0,97,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B29DEFA7C6F3584083C0CAA1453618C0
VMS_74067_20140214220000_m6p053_99p809,74067,74067,-6.053,99.809,2014-02-14 22:00:00,10,148,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B29DEFA7C6F3584083C0CAA1453618C0
VMS_74067_20140214221100_m6p053_99p809,74067,74067,-6.053,99.809,2014-02-14 22:11:00,0,262,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B29DEFA7C6F3584083C0CAA1453618C0
VMS_74067_20140214222100_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-14 22:21:00,0,219,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140214225300_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-14 22:53:00,0,41,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140214230000_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-14 23:00:00,0,269,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140214235400_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-14 23:54:00,0,212,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140215000000_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-15 00:00:01,0,184,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140215003100_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-15 00:31:00,0,10,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140215005200_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-15 00:52:00,0,33,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140215010000_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-15 01:00:00,0,40,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140215010600_m6p053_99p808,74067,74067,-6.053,99.808,2014-02-15 01:06:00,0,67,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C1CAA145B6F3584083C0CAA1453618C0
VMS_74067_20140215014400_m6p053_99p809,74067,74067,-6.053,99.809,2014-02-15 01:44:00,0,213,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B29DEFA7C6F3584083C0CAA1453618C0
VMS_74067_20140215020000_m6p053_99p809,74067,74067,-6.053,99.809,2014-02-15 02:00:00,0,232,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B29DEFA7C6F3584083C0CAA1453618C0
VMS_74067_20140215030000_m6p052_99p809,74067,74067,-6.052,99.809,2014-02-15 03:00:00,0,117,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B29DEFA7C6F358406891ED7C3F3518C0
VMS_74067_20140215040000_m6p051_99p81,74067,74067,-6.051,99.81,2014-02-15 04:00:00,0,131,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000A4703D0AD7F358404E621058393418C0
VMS_74067_20140215050000_m6p05_99p811,74067,74067,-6.05,99.811,2014-02-15 05:00:00,0,79,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000096438B6CE7F3584033333333333318C0
VMS_74067_20140215060000_m6p048_99p813,74067,74067,-6.048,99.813,2014-02-15 06:00:00,0,36,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000079E9263108F45840FED478E9263118C0
VMS_74067_20140215070000_m6p045_99p814,74067,74067,-6.045,99.814,2014-02-15 07:00:00,0,38,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000006ABC749318F45840AE47E17A142E18C0
VMS_74067_20140215080000_m6p043_99p815,74067,74067,-6.043,99.815,2014-02-15 08:00:00,0,41,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000005C8FC2F528F4584079E92631082C18C0
VMS_74067_20140215081900_m6p043_99p816,74067,74067,-6.043,99.816,2014-02-15 08:19:00,0,41,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000004E62105839F4584079E92631082C18C0
VMS_74067_20140215090000_m6p042_99p816,74067,74067,-6.042,99.816,2014-02-15 09:00:00,0,59,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000004E62105839F458405EBA490C022B18C0
VMS_74067_20140215090600_m6p042_99p816,74067,74067,-6.042,99.816,2014-02-15 09:06:00,0,59,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000004E62105839F458405EBA490C022B18C0
VMS_74067_20140215100000_m6p042_99p816,74067,74067,-6.042,99.816,2014-02-15 10:00:00,0,141,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000004E62105839F458405EBA490C022B18C0
VMS_74067_20140215110000_m6p042_99p816,74067,74067,-6.042,99.816,2014-02-15 11:00:00,0,84,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000004E62105839F458405EBA490C022B18C0
VMS_74067_20140215113900_m6p043_99p816,74067,74067,-6.043,99.816,2014-02-15 11:39:00,0,95,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000004E62105839F4584079E92631082C18C0
VMS_74067_20140215120000_m6p043_99p815,74067,74067,-6.043,99.815,2014-02-15 12:00:00,0,357,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000005C8FC2F528F4584079E92631082C18C0
VMS_74067_20140215130000_m6p044_99p815,74067,74067,-6.044,99.815,2014-02-15 13:00:00,0,226,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000005C8FC2F528F45840931804560E2D18C0
VMS_74067_20140215132600_m6p044_99p815,74067,74067,-6.044,99.815,2014-02-15 13:26:00,0,226,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000005C8FC2F528F45840931804560E2D18C0
VMS_74067_20140215133800_m6p045_99p814,74067,74067,-6.045,99.814,2014-02-15 13:38:00,0,226,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000006ABC749318F45840AE47E17A142E18C0
VMS_74067_20140215134500_m6p045_99p814,74067,74067,-6.045,99.814,2014-02-15 13:45:00,0,226,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000006ABC749318F45840AE47E17A142E18C0
VMS_74067_20140215140000_m6p045_99p814,74067,74067,-6.045,99.814,2014-02-15 14:00:00,0,212,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000006ABC749318F45840AE47E17A142E18C0
VMS_74067_20140215142000_m6p045_99p814,74067,74067,-6.045,99.814,2014-02-15 14:20:00,0,212,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000006ABC749318F45840AE47E17A142E18C0
VMS_74067_20140215150000_m6p046_99p813,74067,74067,-6.046,99.813,2014-02-15 15:00:00,0,209,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000079E9263108F45840C976BE9F1A2F18C0
VMS_74067_20140215150700_m6p046_99p813,74067,74067,-6.046,99.813,2014-02-15 15:07:00,0,209,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000079E9263108F45840C976BE9F1A2F18C0
VMS_74067_20140215151800_m6p047_99p813,74067,74067,-6.047,99.813,2014-02-15 15:18:00,0,209,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000079E9263108F45840E3A59BC4203018C0
VMS_74067_20140215160000_m6p047_99p813,74067,74067,-6.047,99.813,2014-02-15 16:00:00,0,217,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000079E9263108F45840E3A59BC4203018C0
VMS_74067_20140215161000_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 16:10:00,0,355,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215170000_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 17:00:00,0,22,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215174800_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 17:48:00,0,18,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215180000_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 18:00:00,0,18,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
PRD_74067_20140215183309_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 18:33:09,0,0,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,Null,Null,Null,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215190000_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 19:00:00,0,229,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215192600_m6p046_99p813,74067,74067,-6.046,99.813,2014-02-15 19:26:00,0,229,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000079E9263108F45840C976BE9F1A2F18C0
VMS_74067_20140215200000_m6p046_99p813,74067,74067,-6.046,99.813,2014-02-15 20:00:00,0,20,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000079E9263108F45840C976BE9F1A2F18C0
VMS_74067_20140215210000_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 21:00:00,0,20,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215214600_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 21:46:00,0,20,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215220000_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 22:00:00,0,20,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215222300_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 22:23:00,0,20,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215224900_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 22:49:00,0,18,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215230000_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 23:00:00,0,18,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
VMS_74067_20140215233600_m6p047_99p812,74067,74067,-6.047,99.812,2014-02-15 23:36:00,0,24,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008716D9CEF7F35840E3A59BC4203018C0
